staging_record_id,source_system,source_record_id,deterministic_cluster_id,probabilistic_cluster_id,resolution_status,match_method,cluster_size,deterministic_cluster_count,cluster_confidence,cluster_confidence_type,deterministic_linking_rules,crm_customer_id,transaction_id,marketing_contact_id,session_id,support_ticket_id,portal_user_id,linked_transaction_id,first_name_raw,surname_raw,full_name_raw,email_raw,phone_raw,address_raw,postcode_raw,date_of_birth_raw,first_name_normalised,surname_normalised,full_name_normalised,email_normalised,phone_normalised,address_normalised,postcode_normalised,date_of_birth_normalised,record_created_date,preferred_contact_channel,first_name,surname,date_of_birth,email,telephone_number,address,postcode,transaction_date_time,guest_transaction,billing_address,billing_postcode,event_id,event_name,event_category,event_date,ticket_type,ticket_quantity,unit_price,transaction_total,card_brand,cardholder_name,card_last_4,purchaser_first_name,purchaser_surname,contact_name,last_contact_date,consent_status,emails_opened_count,links_clicked_count,guest_session,session_date_time_start,session_date_time_end,session_duration_seconds,device_type,basket_created,basket_converted,support_ticket_created_date_time,requester_name,requester_email,requester_phone,contact_channel,issue_category,ticket_status,resolution_time_hours_minutes
STG075362,SUPPORT,SUP002060,DCL010615,PCL010520,unresolved_singleton,Unresolved,1,1,,,,,,,,SUP002060,,,,,Lonard King,leonard.king@gmail.com,,,,,,,lonardking,leonard.king@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-07-02 22:51:44,Lonard King,leonard.king@gmail.com,,Email,Refund request,Resolved,08:53
STG075374,SUPPORT,SUP002072,DCL010616,PCL010521,unresolved_singleton,Unresolved,1,1,,,,,,,,SUP002072,,,,,Liam Parker,,+44 7510603962,,,,,,liamparker,,07510603962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-07-03 22:41:06,Liam Parker,,+44 7510603962,Phone,Refund request,Resolved,08:51
STG075389,SUPPORT,SUP002087,DCL010617,PCL010522,unresolved_singleton,Unresolved,1,1,,,,,,,,SUP002087,,,,,Louise Mann,louisem.ann@gmail.com,,,,,,,louisemann,louisem.ann@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-07-05 17:47:29,Louise Mann,louisem.ann@gmail.com,,Email,Complaint,Resolved,21:37
STG075453,SUPPORT,SUP002151,DCL010619,PCL010523,unresolved_singleton,Unresolved,1,1,,,,,,,,SUP002151,,,,,Hollie Bell,hollie.bel@yahoo.com,,,,,,,holliebell,hollie.bel@yahoo.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-07-11 03:50:04,Hollie Bell,hollie.bel@yahoo.com,,Email,Complaint,Resolved,47:21
STG075543,SUPPORT,SUP002241,DCL010621,PCL010525,unresolved_singleton,Unresolved,1,1,,,,,,,,SUP002241,,,,,Allan Powell,alan.powell@yahoo.com,+44 7014291458,,,,,,allanpowell,alan.powell@yahoo.com,07014291458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-07-17 05:04:30,Allan Powell,alan.powell@yahoo.com,+44 7014291458,Email,Enquiry,Resolved,06:39
STG075665,SUPPORT,SUP002363,DCL010624,PCL010528,unresolved_singleton,Unresolved,1,1,,,,,,,,SUP002363,,,,,Lynda Reynolds,,+44 7545891338,,,,,,lyndareynolds,,07545891338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-07-26 16:11:33,Lynda Reynolds,,+44 7545891338,Phone,Complaint,Resolved,17:42
STG075668,SUPPORT,SUP002366,DCL010625,PCL010529,unresolved_singleton,Unresolved,1,1,,,,,,,,SUP002366,,,,,Mandy Jackson,mandy.jackson@hotmail.com,,,,,,,mandyjackson,mandy.jackson@hotmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-07-27 00:46:52,Mandy Jackson,mandy.jackson@hotmail.com,,Email,Refund request,Open,
STG075673,SUPPORT,SUP002371,DCL010626,PCL010530,unresolved_singleton,Unresolved,1,1,,,,,,,,SUP002371,,,,,Steven Fisher,steven.fishr@gmail.com,,,,,,,stevenfisher,steven.fishr@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-07-27 06:47:55,Steven Fisher,steven.fishr@gmail.com,,Email,Refund request,Resolved,05:31
STG075687,SUPPORT,SUP002385,DCL010627,PCL010531,unresolved_singleton,Unresolved,1,1,,,,,,,,SUP002385,,,,,Tracy Lamb,,+44 7472056335,,,,,,tracylamb,,07472056335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-07-28 05:26:27,Tracy Lamb,,+44 7472056335,Phone,Accessibility,Open,
STG075710,SUPPORT,SUP002408,DCL010628,PCL010532,unresolved_singleton,Unresolved,1,1,,,,,,,,SUP002408,,,,,Suzanne Hill,szanne.hill@hotmail.com,,,,,,,suzannehill,szanne.hill@hotmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-07-30 11:05:41,Suzanne Hill,szanne.hill@hotmail.com,,Email,Complaint,Resolved,52:37
STG075713,SUPPORT,SUP002411,DCL010629,PCL010533,unresolved_singleton,Unresolved,1,1,,,,,,,,SUP002411,,,,,Lindsey Kelly,,+44 7157297254,,,,,,lindseykelly,,07157297254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-07-30 12:31:17,Lindsey Kelly,,+44 7157297254,Phone,Refund request,Resolved,13:45
STG075722,SUPPORT,SUP002420,DCL010630,PCL010534,unresolved_singleton,Unresolved,1,1,,,,,,,,SUP002420,,,,,Alice Jnoes,alice.jones@hotmail.co.uk,,,,,,,alicejnoes,alice.jones@hotmail.co.uk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-07-31 00:05:51,Alice Jnoes,alice.jones@hotmail.co.uk,,Email,Complaint,Resolved,14:07
STG075758,SUPPORT,SUP002456,DCL010631,PCL010535,unresolved_singleton,Unresolved,1,1,,,,,,,,SUP002456,,,,,Christine Palmer,,+44 7742909195,,,,,,christinepalmer,,07742909195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-08-02 03:34:28,Christine Palmer,,+44 7742909195,Phone,Enquiry,Resolved,04:28
STG075780,SUPPORT,SUP002478,DCL010632,PCL010536,unresolved_singleton,Unresolved,1,1,,,,,,,,SUP002478,,,,,Amy Lee,,+44 7478232631,,,,,,amylee,,07478232631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-08-03 16:06:56,Amy Lee,,+44 7478232631,Phone,Accessibility,Resolved,17:16
STG075786,SUPPORT,SUP002484,DCL010633,PCL010537,unresolved_singleton,Unresolved,1,1,,,,,,,,SUP002484,,,,,Jake Chandler,jake.chandler@yahoo.com,+44 7776972189,,,,,,jakechandler,jake.chandler@yahoo.com,07776972189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-08-04 06:10:06,Jake Chandler,jake.chandler@yahoo.com,+44 7776972189,Email,Refund request,Resolved,33:16
STG075799,SUPPORT,SUP002497,DCL010634,PCL010538,unresolved_singleton,Unresolved,1,1,,,,,,,,SUP002497,,,,,Dylan avies,dylan.davies@hotmail.com,,,,,,,dylanavies,dylan.davies@hotmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-08-05 12:01:41,Dylan avies,dylan.davies@hotmail.com,,Email,Refund request,Resolved,12:52
STG075824,SUPPORT,SUP002522,DCL010636,PCL010540,unresolved_singleton,Unresolved,1,1,,,,,,,,SUP002522,,,,,Amber Daly,amber.day@yahoo.com,,,,,,,amberdaly,amber.day@yahoo.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-08-07 10:19:25,Amber Daly,amber.day@yahoo.com,,Email,Complaint,Resolved,26:41
STG075829,SUPPORT,SUP002527,DCL010637,PCL010541,unresolved_singleton,Unresolved,1,1,,,,,,,,SUP002527,,,,,Gareth King,gareth.kign@yahoo.com,,,,,,,garethking,gareth.kign@yahoo.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-08-07 18:15:08,Gareth King,gareth.kign@yahoo.com,,Email,Refund request,Resolved,12:04
STG075837,SUPPORT,SUP002535,DCL010638,PCL010542,unresolved_singleton,Unresolved,1,1,,,,,,,,SUP002535,,,,,aCrl Reid,carl.reid@yahoo.com,+44 7638721946,,,,,,acrlreid,carl.reid@yahoo.com,07638721946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-08-08 05:53:25,aCrl Reid,carl.reid@yahoo.com,+44 7638721946,Email,Accessibility,Resolved,11:26
STG075867,SUPPORT,SUP002565,DCL010639,PCL010543,unresolved_singleton,Unresolved,1,1,,,,,,,,SUP002565,,,,,Tmothy Marsden,timothy.marsden@hotmail.com,,,,,,,tmothymarsden,timothy.marsden@hotmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-08-10 03:38:00,Tmothy Marsden,timothy.marsden@hotmail.com,,Email,Enquiry,Open,
STG075870,SUPPORT,SUP002568,DCL010640,PCL010544,unresolved_singleton,Unresolved,1,1,,,,,,,,SUP002568,,,,,Maria Stele,maria.steele@gmail.com,+44 7497867234,,,,,,mariastele,maria.steele@gmail.com,07497867234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-08-10 07:04:48,Maria Stele,maria.steele@gmail.com,+44 7497867234,Email,Refund request,Resolved,28:57
STG075914,SUPPORT,SUP002612,DCL010641,PCL010545,unresolved_singleton,Unresolved,1,1,,,,,,,,SUP002612,,,,,Rhys Wilson,rhys.wlison@gmail.com,+44 7265503747,,,,,,rhyswilson,rhys.wlison@gmail.com,07265503747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-08-13 06:30:47,Rhys Wilson,rhys.wlison@gmail.com,+44 7265503747,Email,Refund request,Resolved,33:27
STG075918,SUPPORT,SUP002616,DCL010642,PCL010546,unresolved_singleton,Unresolved,1,1,,,,,,,,SUP002616,,,,,Vincent Gregory,vincent.grgeory@gmail.com,,,,,,,vincentgregory,vincent.grgeory@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-08-13 13:59:39,Vincent Gregory,vincent.grgeory@gmail.com,,Email,Complaint,Resolved,22:36
STG075929,SUPPORT,SUP002627,DCL010643,PCL010547,unresolved_singleton,Unresolved,1,1,,,,,,,,SUP002627,,,,,Jemma Edwards,jemma.edwadrs@yahoo.com,,,,,,,jemmaedwards,jemma.edwadrs@yahoo.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-08-14 04:42:22,Jemma Edwards,jemma.edwadrs@yahoo.com,,Email,Refund request,Open,
STG075941,SUPPORT,SUP002639,DCL010644,PCL010548,unresolved_singleton,Unresolved,1,1,,,,,,,,SUP002639,,,,,Mohammed Jennings,mohammd.jennings@yahoo.com,,,,,,,mohammedjennings,mohammd.jennings@yahoo.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-08-15 10:34:39,Mohammed Jennings,mohammd.jennings@yahoo.com,,Email,Accessibility,Resolved,13:12
STG075960,SUPPORT,SUP002658,DCL010645,PCL010549,unresolved_singleton,Unresolved,1,1,,,,,,,,SUP002658,,,,,James Davies,,+44 7319707999,,,,,,jamesdavies,,07319707999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-08-16 22:51:45,James Davies,,+44 7319707999,Phone,Complaint,Open,
STG075966,SUPPORT,SUP002664,DCL010646,PCL010550,unresolved_singleton,Unresolved,1,1,,,,,,,,SUP002664,,,,,Jona Wright,joa.nwright@yahoo.com,,,,,,,jonawright,joa.nwright@yahoo.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-08-17 13:45:11,Jona Wright,joa.nwright@yahoo.com,,Email,Accessibility,Resolved,10:15
STG075971,SUPPORT,SUP002669,DCL010647,PCL010551,unresolved_singleton,Unresolved,1,1,,,,,,,,SUP002669,,,,,Henry Miles,,+44 7202935960,,,,,,henrymiles,,07202935960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-08-17 20:16:09,Henry Miles,,+44 7202935960,Phone,Complaint,Resolved,02:39
STG075974,SUPPORT,SUP002672,DCL010648,PCL010552,unresolved_singleton,Unresolved,1,1,,,,,,,,SUP002672,,,,,eGrard Robson,gerard.robson@gmail.com,,,,,,,egrardrobson,gerard.robson@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-08-17 21:10:23,eGrard Robson,gerard.robson@gmail.com,,Email,Enquiry,Resolved,08:06
STG075984,SUPPORT,SUP002682,DCL010649,PCL010553,unresolved_singleton,Unresolved,1,1,,,,,,,,SUP002682,,,,,Shaun O'Brein,shaun.obrien@yahoo.com,,,,,,,shaunobrein,shaun.obrien@yahoo.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-08-18 08:32:23,Shaun O'Brein,shaun.obrien@yahoo.com,,Email,Enquiry,Resolved,02:19
STG076100,SUPPORT,SUP002798,DCL010650,PCL010554,unresolved_singleton,Unresolved,1,1,,,,,,,,SUP002798,,,,,Ross Ellis,ros.sellis@gmail.com,,,,,,,rossellis,ros.sellis@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-08-27 16:48:10,Ross Ellis,ros.sellis@gmail.com,,Email,Enquiry,Resolved,01:27
STG076155,SUPPORT,SUP002853,DCL010651,PCL010555,unresolved_singleton,Unresolved,1,1,,,,,,,,SUP002853,,,,,Alex Eavns,alex.evans@yahoo.com,,,,,,,alexeavns,alex.evans@yahoo.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-08-31 04:32:16,Alex Eavns,alex.evans@yahoo.com,,Email,Accessibility,Resolved,10:18
STG076161,SUPPORT,SUP002859,DCL010652,PCL010556,unresolved_singleton,Unresolved,1,1,,,,,,,,SUP002859,,,,,Samantha Fry,samantha.fyr@hotmail.com,,,,,,,samanthafry,samantha.fyr@hotmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-08-31 08:53:27,Samantha Fry,samantha.fyr@hotmail.com,,Email,Enquiry,Resolved,04:29
STG076162,SUPPORT,SUP002860,DCL010653,PCL010557,unresolved_singleton,Unresolved,1,1,,,,,,,,SUP002860,,,,,Jodie James,jodiejames@aol.com,,,,,,,jodiejames,jodiejames@aol.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-08-31 10:01:30,Jodie James,jodiejames@aol.com,,Email,Accessibility,Resolved,06:12
STG076169,SUPPORT,SUP002867,DCL010654,PCL010558,unresolved_singleton,Unresolved,1,1,,,,,,,,SUP002867,,,,,Elliott Bnetley,,+44 7489404158,,,,,,elliottbnetley,,07489404158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-01 00:50:20,Elliott Bnetley,,+44 7489404158,Phone,Refund request,Resolved,16:50
STG076182,SUPPORT,SUP002880,DCL010655,PCL010559,unresolved_singleton,Unresolved,1,1,,,,,,,,SUP002880,,,,,Alice Berry,aliec.berry@hotmail.com,,,,,,,aliceberry,aliec.berry@hotmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-01 16:35:25,Alice Berry,aliec.berry@hotmail.com,,Email,Accessibility,Resolved,17:53
STG076201,SUPPORT,SUP002899,DCL010656,PCL010560,unresolved_singleton,Unresolved,1,1,,,,,,,,SUP002899,,,,,Chreyl Pritchard,cheryl.pritchard@gmail.com,+44 7739602673,,,,,,chreylpritchard,cheryl.pritchard@gmail.com,07739602673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-03 02:16:52,Chreyl Pritchard,cheryl.pritchard@gmail.com,+44 7739602673,Email,Refund request,Resolved,49:18
STG076276,SUPPORT,SUP002974,DCL010657,PCL010561,unresolved_singleton,Unresolved,1,1,,,,,,,,SUP002974,,,,,Sheila Lmab,sheila.lamb@aol.com,,,,,,,sheilalmab,sheila.lamb@aol.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-08 19:54:40,Sheila Lmab,sheila.lamb@aol.com,,Email,Enquiry,Resolved,12:23
STG076299,SUPPORT,SUP002997,DCL010659,PCL010563,unresolved_singleton,Unresolved,1,1,,,,,,,,SUP002997,,,,,Sandra Thomas,sandra.thomas@hotmail.com,,,,,,,sandrathomas,sandra.thomas@hotmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-10 17:19:11,Sandra Thomas,sandra.thomas@hotmail.com,,Email,Enquiry,Resolved,02:43
STG076309,SUPPORT,SUP003007,DCL010661,PCL010564,unresolved_singleton,Unresolved,1,1,,,,,,,,SUP003007,,,,,Joanna Barber,joanna.braber@hotmail.com,,,,,,,joannabarber,joanna.braber@hotmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-11 07:51:16,Joanna Barber,joanna.braber@hotmail.com,,Email,Accessibility,Open,
STG076371,SUPPORT,SUP003069,DCL010662,PCL010565,unresolved_singleton,Unresolved,1,1,,,,,,,,SUP003069,,,,,Molly Stevenson,molly.stevenson@yahoo.com,+44 7029171428,,,,,,mollystevenson,molly.stevenson@yahoo.com,07029171428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-16 06:31:10,Molly Stevenson,molly.stevenson@yahoo.com,+44 7029171428,Phone,Refund request,Open,
STG076378,SUPPORT,SUP003076,DCL010663,PCL010566,unresolved_singleton,Unresolved,1,1,,,,,,,,SUP003076,,,,,Jordan Osborne,jordan.osobrne@hotmail.com,,,,,,,jordanosborne,jordan.osobrne@hotmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-16 18:37:29,Jordan Osborne,jordan.osobrne@hotmail.com,,Email,Accessibility,Resolved,04:59
STG076383,SUPPORT,SUP003081,DCL010664,PCL010567,unresolved_singleton,Unresolved,1,1,,,,,,,,SUP003081,,,,,Amanda Daly,amnada.daly@gmail.com,,,,,,,amandadaly,amnada.daly@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-17 01:33:04,Amanda Daly,amnada.daly@gmail.com,,Email,Refund request,Resolved,05:44
STG076438,SUPPORT,SUP003136,DCL010666,PCL010569,unresolved_singleton,Unresolved,1,1,,,,,,,,SUP003136,,,,,Alan Booth,laan.booth@hotmail.com,,,,,,,alanbooth,laan.booth@hotmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-20 09:50:16,Alan Booth,laan.booth@hotmail.com,,Email,Enquiry,Resolved,14:19
STG076458,SUPPORT,SUP003156,DCL010667,PCL010570,unresolved_singleton,Unresolved,1,1,,,,,,,,SUP003156,,,,,Stanley Austin,satnley.austin@hotmail.com,,,,,,,stanleyaustin,satnley.austin@hotmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-21 23:02:22,Stanley Austin,satnley.austin@hotmail.com,,Email,Accessibility,Resolved,11:05
STG076473,SUPPORT,SUP003171,DCL010668,PCL010571,unresolved_singleton,Unresolved,1,1,,,,,,,,SUP003171,,,,,Rosemary Wilosn,rosemary.wilson@yahoo.com,,,,,,,rosemarywilosn,rosemary.wilson@yahoo.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-23 00:45:57,Rosemary Wilosn,rosemary.wilson@yahoo.com,,Email,Refund request,Resolved,19:05
STG076542,SUPPORT,SUP003240,DCL010669,PCL010572,unresolved_singleton,Unresolved,1,1,,,,,,,,SUP003240,,,,,Amanda Car,amanda.carr@gmail.com,+44 7944497087,,,,,,amandacar,amanda.carr@gmail.com,07944497087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-27 08:49:18,Amanda Car,amanda.carr@gmail.com,+44 7944497087,Email,Accessibility,Resolved,21:45
STG076564,SUPPORT,SUP003262,DCL010670,PCL010573,unresolved_singleton,Unresolved,1,1,,,,,,,,SUP003262,,,,,Roy Taylor,roy.taylo@yahoo.com,+44 7062763277,,,,,,roytaylor,roy.taylo@yahoo.com,07062763277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-29 02:04:41,Roy Taylor,roy.taylo@yahoo.com,+44 7062763277,Email,Refund request,Resolved,56:08
STG076572,SUPPORT,SUP003270,DCL010671,PCL010574,unresolved_singleton,Unresolved,1,1,,,,,,,,SUP003270,,,,,Charlie Perry,chrlie.perry@gmail.com,+44 7515142632,,,,,,charlieperry,chrlie.perry@gmail.com,07515142632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-29 10:15:00,Charlie Perry,chrlie.perry@gmail.com,+44 7515142632,Email,Enquiry,Resolved,07:56
STG076652,SUPPORT,SUP003350,DCL010673,PCL010575,unresolved_singleton,Unresolved,1,1,,,,,,,,SUP003350,,,,,Dennis Simpson,dennissimpson@gmail.com,,,,,,,dennissimpson,dennissimpson@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-05 08:08:32,Dennis Simpson,dennissimpson@gmail.com,,Email,Accessibility,Resolved,01:54
STG076677,SUPPORT,SUP003375,DCL010674,PCL010576,unresolved_singleton,Unresolved,1,1,,,,,,,,SUP003375,,,,,Alice Hall,alice.hal@gmail.com,+44 7130012099,,,,,,alicehall,alice.hal@gmail.com,07130012099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-07 00:03:26,Alice Hall,alice.hal@gmail.com,+44 7130012099,Email,Accessibility,Resolved,19:35
STG076712,SUPPORT,SUP003410,DCL010675,PCL010577,unresolved_singleton,Unresolved,1,1,,,,,,,,SUP003410,,,,,Sophie Mitchell,,+44 7126905540,,,,,,sophiemitchell,,07126905540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-09 06:03:49,Sophie Mitchell,,+44 7126905540,Phone,Enquiry,Resolved,08:53
STG076716,SUPPORT,SUP003414,DCL010676,PCL010578,unresolved_singleton,Unresolved,1,1,,,,,,,,SUP003414,,,,,Valerie Wood,valerie.wood@hotmail.fr,+44 7796172418,,,,,,valeriewood,valerie.wood@hotmail.fr,07796172418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-09 17:20:07,Valerie Wood,valerie.wood@hotmail.fr,+44 7796172418,Phone,Enquiry,Open,
STG076721,SUPPORT,SUP003419,DCL010677,PCL010579,unresolved_singleton,Unresolved,1,1,,,,,,,,SUP003419,,,,,Linda Ward,linda.ward@yahoo.com,+44 7301626344,,,,,,lindaward,linda.ward@yahoo.com,07301626344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-09 21:36:08,Linda Ward,linda.ward@yahoo.com,+44 7301626344,Email,Enquiry,Resolved,09:48
STG076723,SUPPORT,SUP003421,DCL010678,PCL010580,unresolved_singleton,Unresolved,1,1,,,,,,,,SUP003421,,,,,Mary Allen,mary.alln@aol.com,,,,,,,maryallen,mary.alln@aol.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-10 06:52:48,Mary Allen,mary.alln@aol.com,,Email,Enquiry,Open,
STG076882,SUPPORT,SUP003580,DCL010681,PCL010583,unresolved_singleton,Unresolved,1,1,,,,,,,,SUP003580,,,,,Graeme Miles,gramee.miles@yahoo.com,,,,,,,graememiles,gramee.miles@yahoo.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-20 14:32:30,Graeme Miles,gramee.miles@yahoo.com,,Email,Accessibility,Open,
STG076914,SUPPORT,SUP003612,DCL010682,PCL010584,unresolved_singleton,Unresolved,1,1,,,,,,,,SUP003612,,,,,Mariyln Read,,+44 7651461095,,,,,,mariylnread,,07651461095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22 13:27:55,Mariyln Read,,+44 7651461095,Phone,Refund request,Resolved,34:50
STG076922,SUPPORT,SUP003620,DCL010683,PCL010585,unresolved_singleton,Unresolved,1,1,,,,,,,,SUP003620,,,,,Rachel Davies,,+44 7814424909,,,,,,racheldavies,,07814424909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-23 05:03:25,Rachel Davies,,+44 7814424909,Phone,Enquiry,Resolved,04:22
STG076937,SUPPORT,SUP003635,DCL010684,PCL010586,unresolved_singleton,Unresolved,1,1,,,,,,,,SUP003635,,,,,Marc Richardson,,+44 7889030193,,,,,,marcrichardson,,07889030193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-23 23:44:01,Marc Richardson,,+44 7889030193,Phone,Accessibility,Resolved,06:32
STG077005,SUPPORT,SUP003703,DCL010685,PCL010587,unresolved_singleton,Unresolved,1,1,,,,,,,,SUP003703,,,,,Debra Williams,debra.illiams@hotmail.com,+44 7061092218,,,,,,debrawilliams,debra.illiams@hotmail.com,07061092218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-27 14:30:03,Debra Williams,debra.illiams@hotmail.com,+44 7061092218,Email,Accessibility,Open,
STG077061,SUPPORT,SUP003759,DCL010686,PCL010588,unresolved_singleton,Unresolved,1,1,,,,,,,,SUP003759,,,,,Kevn Lloyd,kevin.lloyd@orange.fr,+44 7584402673,,,,,,kevnlloyd,kevin.lloyd@orange.fr,07584402673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-31 10:08:11,Kevn Lloyd,kevin.lloyd@orange.fr,+44 7584402673,Email,Accessibility,Open,
STG077091,SUPPORT,SUP003789,DCL010687,PCL010589,unresolved_singleton,Unresolved,1,1,,,,,,,,SUP003789,,,,,Trevor Shaw,,+44 7061655938,,,,,,trevorshaw,,07061655938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-11-01 22:05:17,Trevor Shaw,,+44 7061655938,Phone,Refund request,Resolved,17:47
STG077095,SUPPORT,SUP003793,DCL010688,PCL010590,unresolved_singleton,Unresolved,1,1,,,,,,,,SUP003793,,,,,Elliott Khan,elliott.hkan@hotmail.com,,,,,,,elliottkhan,elliott.hkan@hotmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-11-02 02:04:44,Elliott Khan,elliott.hkan@hotmail.com,,Email,Refund request,Resolved,10:14
STG077169,SUPPORT,SUP003867,DCL010690,PCL010592,unresolved_singleton,Unresolved,1,1,,,,,,,,SUP003867,,,,,Michelle Adams,michelle.adas@hotmail.com,,,,,,,michelleadams,michelle.adas@hotmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-11-06 15:15:51,Michelle Adams,michelle.adas@hotmail.com,,Email,Complaint,Resolved,13:19
