source_system,source_record_id,transaction_id,transaction_date_time,guest_transaction,portal_user_id,billing_address,billing_postcode,event_id,event_name,event_category,event_date,ticket_type,ticket_quantity,unit_price,transaction_total,card_brand,cardholder_name,card_last_4,email,purchaser_first_name,purchaser_surname,telephone_number
ECOMMERCE,TXN010238,TXN010238,2025-06-19 03:35:38,True,,"Studio 48, Daly Lights, Wolverhampton",WV1 3QK,EVT0033,Crimson Sound,Music,2025-08-16,Standing,1,21.87,21.87,Mastercard,Zoe Wood,4745,zoe.wood@gmail.com,Zoe,Wood,+44 7566234971
ECOMMERCE,TXN010239,TXN010239,2025-06-19 04:02:00,True,,"07 Barnes Summit, York",YO1 5GJ,EVT0025,The Last Portrait,Theatre,2025-06-21,Standing,1,40.79,40.79,Mastercard,Bryan Singh,7965,bryan.singh@gmail.com,Bryan,Singh,+44 7965010191
ECOMMERCE,TXN010240,TXN010240,2025-06-19 04:48:20,True,,"8 Dawson Village, Liverpool",L1 0VS,EVT0038,Wonderful Quest,Family,2025-09-20,Standing,1,57.34,57.34,Mastercard,Phillip Jennings,8552,phillip.jennings@hotmail.com,Phillip,Jennings,+44 7036344117
ECOMMERCE,TXN010241,TXN010241,2025-06-19 04:55:54,True,,"Studio 05t, Gibson Prairie, Plymouth",PL1 8KZ,EVT0044,Winter Circus,Family,2025-11-01,Standing,1,66.38,66.38,Mastercard,Emily Ellis,2748,emily.ellis@hotmail.com,Emily,Ellis,+44 7284389029
ECOMMERCE,TXN010242,TXN010242,2025-06-19 05:31:59,True,,"8 Carter Turnpike, Reading",RG1 3VN,EVT0038,Wonderful Quest,Family,2025-09-20,Standing,1,57.34,57.34,Visa,Kyle Woodward,6217,kyle.woodward@hotmail.com,Kyle,Woodward,+44 7102519442
ECOMMERCE,TXN010243,TXN010243,2025-06-19 08:10:14,True,,"76 Williams Drive, London",E10NA,EVT0027,Neon Sound,Music,2025-07-05,Standing,2,37.34,74.68,Visa,Edward Humphreys,3586,edward.humphreys@hotmail.com,Edward,Humphreys,+44 7478804638
ECOMMERCE,TXN010244,TXN010244,2025-06-19 08:44:24,True,,"Studio 3, Robert Courts, London",N1 6VD,EVT0025,The Last Portrait,Theatre,2025-06-21,Standing,2,40.79,81.58,Mastercard,Raymond Blake,6918,raymond.blake@yahoo.com,Raymond,Blake,+44 7793577349
ECOMMERCE,TXN010245,TXN010245,2025-06-19 09:07:20,True,,"Flat 76, Bishop Station, Derby",DE1 2JJ,EVT0032,Great Kingdom,Family,2025-08-09,Seated,1,80.57,80.57,Visa,Edward Atkinson,5965,edward.atkinson@hotmail.co.uk,Edward,Atkinson,+44 7043766121
ECOMMERCE,TXN010246,TXN010246,2025-06-19 10:28:31,True,,"Studio 81, Howe Ramp, Wrexham",LL114CP,EVT0035,Comic Circuit,Comedy,2025-08-30,Standing,1,66.8,66.8,Mastercard,Julie W.,8383,julie.willis@hotmail.com,Julie,Willis,+44 7623044437
ECOMMERCE,TXN010247,TXN010247,2025-06-19 10:50:38,False,USR003956,"Studio 0, Taylor Trace, Southampton",SO14 8HZ,EVT0027,Neon Sound,Music,2025-07-05,Standing,1,37.34,37.34,Mastercard,Malcolm Moss,5132,malcolm.moss@hotmail.com,Malcolm,Moss,+44 7852426301
ECOMMERCE,TXN010248,TXN010248,2025-06-19 12:15:55,True,,"Studio 75W, Wheeler Greens, Birmingham",B1 0VH,EVT0045,Big Sessions,Comedy,2025-11-08,Seated,1,79.94,79.94,Visa,Edward Pritchard,0180,edward.pritchard@orange.fr,Edward,Pritchard,+44 7631525571
ECOMMERCE,TXN010249,TXN010249,2025-06-19 15:22:43,True,,"4 Law Cliffs, Manchester",M1 6CD,EVT0040,Golden Parade,Music,2025-10-04,Standing,1,29.82,29.82,Mastercard,Chelsea Ellis,8658,,Chelsea,Ellis,+44 7756273754
ECOMMERCE,TXN010250,TXN010250,2025-06-19 16:58:28,True,,"381 Tony Brook, Peterborough",PE1 6GY,EVT0048,Championship Futsal Cup,Sport,2025-11-29,Standing,1,20.89,20.89,Mastercard,Lynda Willis,8144,lynda.willis@yahoo.fr,Lynda,Willis,
ECOMMERCE,TXN010251,TXN010251,2025-06-19 17:04:25,True,,"Flat 40u, Williams Vista, Birmingham",B1 2TF,EVT0031,Ultimate Challenge,Sport,2025-08-02,Standing,2,47.7,95.4,Visa,Rachael Davidson,1328,rachael.davidson@yahoo.com,Rachael,Davidson,+44 7837992544
ECOMMERCE,TXN010252,TXN010252,2025-06-19 17:35:45,True,,"2 Richard Valleys, Reading",RG1 1BL,EVT0031,Ultimate Challenge,Sport,2025-08-02,Standing,1,47.7,47.7,Mastercard,Lynn Atkinson,6874,lynn.atkinson@hotmail.com,Lynn,Atkinson,+44 7136666304
ECOMMERCE,TXN010253,TXN010253,2025-06-19 19:05:23,False,USR002384,"4 Smith Brooks, Oxford",OX1 2SQ,EVT0030,Punchline Showcase,Comedy,2025-07-26,Standing,1,41.95,41.95,Visa,Justin Humphreys,2861,justin.humphreys@hotmail.com,Justin,Humphreys,+44 7105027504
ECOMMERCE,TXN010254,TXN010254,2025-06-19 19:11:29,False,USR000735,"Studio 81, Bethany Field, Norwich",NR1 5NP,EVT0028,Midnight Sound,Music,2025-07-12,Standing,1,59.14,59.14,Visa,Amelia Day,4003,amelia.day@yahoo.com,Amelia,Day,+44 7958066067
ECOMMERCE,TXN010255,TXN010255,2025-06-19 19:33:00,True,,"9 Timothy Square, Guildford",GU1 2XT,EVT0031,Ultimate Challenge,Sport,2025-08-02,Standing,2,47.7,95.4,Visa,Patricia Howarth,5721,patricia.howarth@hotmail.co.uk,Paricia,Howarth,+44 7650125015
ECOMMERCE,TXN010256,TXN010256,2025-06-19 20:23:22,False,USR000090,"004 Kay Plain, Wrexham",LL11 3DR,EVT0046,Championship Fight Night,Sport,2025-11-15,Standing,1,51.7,51.7,Visa,Kyle Hart,1111,kyle.hart@yahoo.com,Kyle,Hart,+44 7748229104
ECOMMERCE,TXN010257,TXN010257,2025-06-19 20:43:22,True,,"5 Martin Views, London",E1 8PC,EVT0030,Punchline Showcase,Comedy,2025-07-26,Seated,1,47.49,47.49,Mastercard,Bernard Bond,4654,bernard.bond@gmail.com,Bernard,Bond,
ECOMMERCE,TXN010258,TXN010258,2025-06-19 20:44:39,True,,"Flat 8, Jeremy Tunnel, Perth",PH1 8LS,EVT0040,Golden Parade,Music,2025-10-04,Standing,1,29.82,29.82,Visa,Patrick Hall,9663,patrick.hall@hotmail.com,Patrick,Hall,+44 7957737016
ECOMMERCE,TXN010259,TXN010259,2025-06-19 20:58:03,False,USR002050,"Flat 6, Conor Way, Cambridge",CB1 5ZD,EVT0041,Curious Discovery 2,Family,2025-10-11,Standing,1,27.19,27.19,Visa,Bethany Morris,3123,bethany.morris@hotmail.com,Bethany,Morris,0044 7827714791
ECOMMERCE,TXN010260,TXN010260,2025-06-19 21:56:53,True,,"66 Alexander Corner, Bath",BA1 7IJ,EVT0029,The Golden Letter,Theatre,2025-07-19,Standing,1,48.59,48.59,Mastercard,Mandy Lord,6890,mandy.lord@gmail.com,Mandy,Lord,+44 7676868278
ECOMMERCE,TXN010261,TXN010261,2025-06-19 22:02:15,True,,"Studio 8, Martin Ferry, Leicester",LE1 1RH,EVT0027,Neon Sound,Music,2025-07-05,Standing,2,37.34,74.68,Visa,Molly Bennett,0235,molly.bennett@gmail.com,Molly,Bennett,+44 7822249598
ECOMMERCE,TXN010262,TXN010262,2025-06-19 22:13:45,False,USR004185,"Studio 6, Richard Vista, Middlesbrough",TS1 0CT,EVT0035,Comic Circuit,Comedy,2025-08-30,Standing,1,66.8,66.8,Mastercard,Nathan Evans,0312,nathan.evans@gmail.com,Nathan,Evans,+44 7775807742
ECOMMERCE,TXN010263,TXN010263,2025-06-19 22:17:18,True,,"7 Wilson Green, Northampton",NN1 4IJ,EVT0038,Wonderful Quest,Family,2025-09-20,Standing,1,57.34,57.34,Visa,Grace Begum,7535,grace.begum@hotmail.com,Grace,Begum,+44 7042668685
ECOMMERCE,TXN010264,TXN010264,2025-06-20 00:00:51,True,,"Flat 18j, Byrne Lodge, Sheffield",S1 7EL,EVT0029,The Golden Letter,Theatre,2025-07-19,Standing,1,48.59,48.59,Visa,Roy Kay,5538,roy.kay@yahoo.com,Roy,Kay,+44 7216671780
ECOMMERCE,TXN010265,TXN010265,2025-06-20 00:17:05,False,USR003409,"Studio 67p, Wood Rapid, London",W1 6VE,EVT0042,Late Night Comedy Club,Comedy,2025-10-18,Seated,1,43.75,43.75,Mastercard,Caroline Wright,5913,caroline.wright@aol.com,Caroline,Wright,+44 7063367979
ECOMMERCE,TXN010266,TXN010266,2025-06-20 01:24:14,True,,"07 Lewis Wells, Guildford",GU1 0WE,EVT0028,Midnight Sound,Music,2025-07-12,Seated,1,66.21,66.21,Visa,Kevin Bennett,3151,kevin.bennett@yahoo.com,Kevin,Bennett,+44 7640566683
ECOMMERCE,TXN010267,TXN010267,2025-06-20 02:21:35,True,,"5 Bell Expressway, Edinburgh",EH1 9OU,EVT0029,The Golden Letter,Theatre,2025-07-19,Seated,1,65.43,65.43,Mastercard,Naomi Chambers,3884,naomi.chambers@yahoo.com,Naomi,Chambers,+44 7516695966
ECOMMERCE,TXN010268,TXN010268,2025-06-20 02:47:50,False,USR000281,"Studio 2, Lucy Manors, Sunderland",SR1 4LN,EVT0031,Ultimate Challenge,Sport,2025-08-02,Standing,1,47.7,47.7,Mastercard,Vincent Edwards,8662,vincent.edwards@gmail.com,V.,Edwards,+44 7081007721
ECOMMERCE,TXN010269,TXN010269,2025-06-20 03:43:32,True,,"Studio 1, Wheeler Brooks, Manchester",M1 1SM,EVT0044,Winter Circus,Family,2025-11-01,Standing,2,66.38,132.76,Visa,Marie Mahmood,6046,marie.mahmood@hotmail.com,Marie,Mahmood,+44 7923601324
ECOMMERCE,TXN010270,TXN010270,2025-06-20 04:08:27,True,,"Studio 68b, Stephen Streets, Chelmsford",CM1 5ER,EVT0035,Comic Circuit,Comedy,2025-08-30,Standing,1,66.8,66.8,Mastercard,Patrick Davis,1330,patrick.davis@hotmail.com,Patrick,Davis,+44 7111784743
ECOMMERCE,TXN010271,TXN010271,2025-06-20 04:53:00,False,USR003301,"269 Emma Light, Liverpool",L1 4MD,EVT0040,Golden Parade,Music,2025-10-04,Seated,3,42.58,127.74,Visa,Anthony Taylor,7732,anthony.taylor@gmail.com,Anthony,Taylor,+44 7855670853
ECOMMERCE,TXN010272,TXN010272,2025-06-20 05:00:45,True,,"Flat 7, Brown Lock, London",W1 7JY,EVT0034,Unfiltered Night,Comedy,2025-08-23,Standing,2,35.86,71.72,Visa,Lawrence Roberts,9363,lawrence.roberts@aol.com,Lawrence,Robert,+44 7855208590
ECOMMERCE,TXN010273,TXN010273,2025-06-20 05:12:19,True,,"78 Sharp Mission, Worcester",WR1 1DC,EVT0033,Crimson Sound,Music,2025-08-16,Standing,1,21.87,21.87,Visa,Hollie Green,7955,holliegreen@gmail.com,Hollie,Grene,+44 7309798420
ECOMMERCE,TXN010274,TXN010274,2025-06-20 05:53:42,False,USR002407,"599 Malcolm Springs, Peterborough",PE1 9TU,EVT0033,Crimson Sound,Music,2025-08-16,Standing,2,21.87,43.74,Mastercard,Darren Kemp,3042,DARREN.KEMP@HOTMAIL.COM,D.,Kemp,+447021087306
ECOMMERCE,TXN010275,TXN010275,2025-06-20 05:54:38,False,USR002867,"Studio 32q, Walton Ridge, Aberdeen",AB10 2ZJ,EVT0028,Midnight Sound,Music,2025-07-12,Standing,2,59.14,118.28,Visa,Judith Roberts,3427,judith.roberts@wanadoo.fr,Judith,Roberts,+44 7292618902
ECOMMERCE,TXN010276,TXN010276,2025-06-20 06:01:08,True,,"Studio 4, Damien Tunnel, Derby",DE1 2NL,EVT0041,Curious Discovery 2,Family,2025-10-11,Standing,1,27.19,27.19,Mastercard,Terence Coleman,1382,terence.coleman@gmail.com,Terence,Coleman,+44 7906683562
ECOMMERCE,TXN010277,TXN010277,2025-06-20 06:54:09,True,,"72 Pope Roads, Blackburn",BB1 1VS,EVT0026,The Hidden Garden,Theatre,2025-06-28,Standing,1,25.17,25.17,Mastercard,Damian Sharp,1868,damian.sharp@yahoo.com,Damian,Sharp,+44 7119558941
ECOMMERCE,TXN010278,TXN010278,2025-06-20 08:05:45,True,,"Studio 9, Vincent Port, Peterborough",PE1 5CB,EVT0047,Silver Signals,Music,2025-11-22,Seated,4,78.13,312.52,Visa,Rebecca Davey,0534,rebecca.davey@hotmail.com,Rebecca,Davey,+44 7634673270
ECOMMERCE,TXN010279,TXN010279,2025-06-20 08:15:56,False,USR001493,"04 Tom Skyway, Southampton",SO140SG,EVT0028,Midnight Sound,Music,2025-07-12,Seated,2,66.21,132.42,Visa,Shannon Smith,4204,shannon.smith@gmail.com,Shannon,Smith,+44 7128781164
ECOMMERCE,TXN010280,TXN010280,2025-06-20 08:20:28,False,USR002164,"Flat 5, Khan Mountain, London",NW10QO,EVT0035,Comic Circuit,Comedy,2025-08-30,Standing,2,66.8,133.6,Mastercard,Raymond Wilson,7684,raymond.wilson@hotmail.com,Raymond,Wilson,07047398349
ECOMMERCE,TXN010281,TXN010281,2025-06-20 09:39:09,True,,"24 Sharp Pine, Cambridge",CB1 8VC,EVT0025,The Last Portrait,Theatre,2025-06-21,Standing,1,40.79,40.79,Mastercard,Josh Webster,3001,josh.webster@gmail.com,Josh,Webster,+44 7099623940
ECOMMERCE,TXN010282,TXN010282,2025-06-20 12:32:54,True,,"Flat 89w, Phillips Landing, Lincoln",LN1 3JF,EVT0038,Wonderful Quest,Family,2025-09-20,Standing,1,57.34,57.34,Mastercard,Danny Lynch,6323,danny.lynch@gmail.com,Danny,Lynch,+44 7207142367
ECOMMERCE,TXN010283,TXN010283,2025-06-20 12:57:15,False,USR002046,"25 Carter Ville, London",NW1 7PN,EVT0028,Midnight Sound,Music,2025-07-12,Standing,3,59.14,177.42,Visa,Denise Dale,0590,denise.dale@wanadoo.fr,Denise,Dale,
ECOMMERCE,TXN010284,TXN010284,2025-06-20 13:04:17,True,,"0 Jeffrey Crossroad, Wolverhampton",WV1 2UF,EVT0044,Winter Circus,Family,2025-11-01,Seated,1,81.32,81.32,Mastercard,Abdul Lewis,6791,abdul.lewis@gmail.com,Abdul,Lewis,+44 7135668146
ECOMMERCE,TXN010285,TXN010285,2025-06-20 13:29:11,False,USR000767,"Flat 32N, Carolyn Plains, Wolverhampton",WV1 6FT,EVT0027,Neon Sound,Music,2025-07-05,Standing,1,37.34,37.34,Visa,Bradley Barry,5338,bradley.barry@gmail.com,Bradley,arry,0044 7865095453
ECOMMERCE,TXN010286,TXN010286,2025-06-20 13:32:55,True,,"81 Norris Street, Chester",CH1 0CI,EVT0037,Indoor Challenge,Sport,2025-09-13,Standing,4,35.8,143.2,Mastercard,Bernard Davis,0222,bernard.davis@yahoo.com,Bernard,Davis,+44 7069848687
ECOMMERCE,TXN010287,TXN010287,2025-06-20 13:57:14,False,USR004175,"874 Roger Stream, Plymouth",PL15IN,EVT0031,Ultimate Challenge,Sport,2025-08-02,Standing,1,47.7,47.7,Mastercard,Gavin Hale,6141,gavin.hale@hotmail.com,Gavin,Hale,+44 7611093464
ECOMMERCE,TXN010288,TXN010288,2025-06-20 13:58:53,False,USR003115,"Flat 4, Williams Plains, Bath",BA1 5UM,EVT0034,Unfiltered Night,Comedy,2025-08-23,Standing,4,35.86,143.44,Visa,Alice Pugh,0624,alice.pugh@yahoo.com,Alice,Pugh,+44 7408600767
ECOMMERCE,TXN010289,TXN010289,2025-06-20 14:10:24,True,,"Studio 69B, Jones Road, Norwich",NR1 9GN,EVT0025,The Last Portrait,Theatre,2025-06-21,Standing,1,40.79,40.79,Visa,Garry Hall,1094,garry.hall@hotmail.com,Garry,Hall,+44 7172735458
ECOMMERCE,TXN010290,TXN010290,2025-06-20 14:59:56,True,,"9 Read Land, Harrogate",HG1 1XG,EVT0041,Curious Discovery 2,Family,2025-10-11,Seated,1,32.54,32.54,Visa,Linda Burgess,2254,,Linda,Burgess,+44 7366768218
ECOMMERCE,TXN010291,TXN010291,2025-06-20 15:27:37,True,,"86 Hawkins Ridge, Aberdeen",AB10 5TG,EVT0025,The Last Portrait,Theatre,2025-06-21,Standing,1,40.79,40.79,American Express,Leanne Knight,0553,leanne.knight@gmail.com,Leanne,Knight,+44 7303911136
ECOMMERCE,TXN010292,TXN010292,2025-06-20 16:00:39,True,,"557 Clare Hollow, Armagh",BT61 3MQ,EVT0027,Neon Sound,Music,2025-07-05,Standing,3,37.34,112.02,Mastercard,Nicola Perkins,6129,nicola.perkins@yahoo.com,Nicola,Perkins,+44 7139363635
ECOMMERCE,TXN010293,TXN010293,2025-06-20 16:01:24,True,,"Studio 05, Marc Corners, Swansea",SA1 0QX,EVT0025,The Last Portrait,Theatre,2025-06-21,Standing,2,40.79,81.58,Visa,Sophie Lloyd,2243,sophie.lloyd@yahoo.com,Sophie,Lloyd,+44 7826189794
ECOMMERCE,TXN010294,TXN010294,2025-06-20 17:02:42,True,,"Studio 43, Jordan Meadow, Coventry",CV1 8WR,EVT0037,Indoor Challenge,Sport,2025-09-13,Standing,1,35.8,35.8,Visa,Ross Lawrence,6907,ros.slawrence@gmail.com,Ross,Lawrence,+44 7480731962
ECOMMERCE,TXN010295,TXN010295,2025-06-20 18:25:52,False,USR001417,"4 Tom Greens, Middlesbrough",TS1 1VS,EVT0033,Crimson Sound,Music,2025-08-16,Standing,4,21.87,87.48,Mastercard,Billy Hughes,4150,billy.hughes@hotmail.com,Billy,Hughes,+44 7073770471
ECOMMERCE,TXN010296,TXN010296,2025-06-20 19:04:22,True,,"780 Bethan Key, Chesterfield",S40 9SJ,EVT0044,Winter Circus,Family,2025-11-01,Standing,2,66.38,132.76,Mastercard,Nicholas Robinson,3000,nicholas.robinson@gmail.com,Nicholas,Robinson,+44 7890577813
ECOMMERCE,TXN010297,TXN010297,2025-06-20 19:06:28,True,,"Studio 6, Hutchinson Meadow, Swansea",SA1 7XB,EVT0032,Great Kingdom,Family,2025-08-09,Standing,1,56.35,56.35,Mastercard,Albert Jones,3871,albert.jones@gmail.com,Albert,Jones,
ECOMMERCE,TXN010298,TXN010298,2025-06-20 19:15:48,True,,"145 Johnson Parkways, Sheffield",S1 5DZ,EVT0040,Golden Parade,Music,2025-10-04,Seated,1,42.58,42.58,Mastercard,Sally Fisher,5712,sally.fisher@wanadoo.fr,Sally,Fisher,+44 7155699327
ECOMMERCE,TXN010299,TXN010299,2025-06-20 19:17:52,False,USR003496,"420 Evans Village, Derby",DE1 1LL,EVT0027,Neon Sound,Music,2025-07-05,Seated,1,57.11,57.11,Visa,Rebecca Smith,5927,rebecca.smith@yahoo.fr,Rebecca,Smith,+44 7725265151
ECOMMERCE,TXN010300,TXN010300,2025-06-20 20:27:54,True,,"Flat 1, Joan Knolls, Chesterfield",S40 5UR,EVT0029,The Golden Letter,Theatre,2025-07-19,Seated,2,65.43,130.86,Mastercard,Charlene Harrison,0110,charlene.harrison@gmail.com,Charlene,Harrison,+44 7980446210
ECOMMERCE,TXN010301,TXN010301,2025-06-20 22:20:23,False,USR003980,"Studio 4, Thomas Run, Bristol",BS1 8NU,EVT0051,Summer Festival,Family,2025-12-20,Standing,1,32.39,32.39,Visa,Robert Jones,4357,robert.jones@hotmail.com,Robert,Jones,+44 7252571361
ECOMMERCE,TXN010302,TXN010302,2025-06-20 23:51:39,True,,"Studio 56, Mohamed Causeway, Worcester",WR1 6JQ,EVT0032,Great Kingdom,Family,2025-08-09,Seated,4,80.57,322.28,American Express,Catherine Patel,2020,ctaherine.patel@gmail.com,Catherine,Patel,+44 7607812431
ECOMMERCE,TXN010303,TXN010303,2025-06-21 00:57:59,True,,"Flat 5, Kemp Creek, Wolverhampton",WV1 1NZ,EVT0050,Elite Martial Arts,Sport,2025-12-13,Standing,2,38.71,77.42,Mastercard,Molly Stevenson,3843,mollystevenson@icloud.com,Molly,Stevenson,+44 7029172428
ECOMMERCE,TXN010304,TXN010304,2025-06-21 01:02:04,True,,"Flat 7, Mitchell Trace, London",NW1 2DG,EVT0041,Curious Discovery 2,Family,2025-10-11,Seated,1,32.54,32.54,Mastercard,Russell Noble,5958,russell.noble@hotmail.com,Russell,Noble,+44 7606250898
ECOMMERCE,TXN010305,TXN010305,2025-06-21 01:11:38,True,,"Flat 0, Green Lights, Carlisle",CA1 5NK,EVT0033,Crimson Sound,Music,2025-08-16,Standing,1,21.87,21.87,Mastercard,Luke Craig,2998,lukecraig@yahoo.com,Luke,rCaig,
ECOMMERCE,TXN010306,TXN010306,2025-06-21 01:46:30,True,,"Studio 3, Thorpe Cliff, Perth",PH13RV,EVT0026,The Hidden Garden,Theatre,2025-06-28,Standing,1,25.17,25.17,Visa,Keith Williams,1119,keith.williams@gmail.com,Keith,Williams,+44 7942469997
ECOMMERCE,TXN010307,TXN010307,2025-06-21 02:08:28,False,USR002903,"59 Bennett Fork, London",W1 4FM,EVT0048,Championship Futsal Cup,Sport,2025-11-29,Standing,1,20.89,20.89,Visa,Bruce Thomas,7708,bruce.thomas@hotmail.com,Bruce,Thomas,+44 7198059399
ECOMMERCE,TXN010308,TXN010308,2025-06-21 02:33:33,False,USR003307,"0 Ashleigh Bypass, Hull",HU1 6YP,EVT0036,Neon Signals,Music,2025-09-06,Seated,1,88.3,88.3,Visa,Emma Mistry,5968,emmamistry@gmail.com,Emma,Mistry,+44 7870375214
ECOMMERCE,TXN010309,TXN010309,2025-06-21 03:15:57,True,,"Studio 90, Roberts Cape, Armagh",BT61 8BK,EVT0026,The Hidden Garden,Theatre,2025-06-28,Standing,2,25.17,50.34,Visa,Tom Watson,4424,tom.watson@gmail.com,Tom,Watson,
ECOMMERCE,TXN010310,TXN010310,2025-06-21 03:19:54,True,,"970 Baker Summit, Newport",NP20 6GN,EVT0033,Crimson Sound,Music,2025-08-16,Standing,2,21.87,43.74,Visa,JUDITH ALI,5685,judithali@icloud.com,Judith,Ali,
ECOMMERCE,TXN010311,TXN010311,2025-06-21 03:41:21,False,USR004224,"Flat 7, Naylor Cove, Exeter",EX1 3TH,EVT0033,Crimson Sound,Music,2025-08-16,Standing,1,21.87,21.87,Visa,Rachael Khan,5954,rachael.khan@yahoo.com,Rachael,Khan,+44 7508934151
ECOMMERCE,TXN010312,TXN010312,2025-06-21 04:01:57,False,USR000973,"7 Stuart Spur, Leeds",LS1 4GQ,EVT0036,Neon Signals,Music,2025-09-06,Standing,1,64.58,64.58,Mastercard,Ruth White,8113,ruth.white@yahoo.com,Ruth,White,07536 081 038
ECOMMERCE,TXN010313,TXN010313,2025-06-21 05:37:01,True,,"Flat 59, Neil Ferry, London",W1 7MT,EVT0046,Championship Fight Night,Sport,2025-11-15,Standing,2,51.7,103.4,Mastercard,Helen Wall,8096,helen.wall@gmail.com,Helen,Wall,+44 7151037659
ECOMMERCE,TXN010314,TXN010314,2025-06-21 05:38:36,True,,"7 Caroline Mall, York",YO1 2OK,EVT0029,The Golden Letter,Theatre,2025-07-19,Standing,2,48.59,97.18,Visa,Joe Kennedy,4918,jo.kennedy@yahoo.com,Joe,Kennedy,+44 7433896756
ECOMMERCE,TXN010315,TXN010315,2025-06-21 05:50:03,False,USR002123,"60 Burton Summit, Coventry",CV1 5LY,EVT0032,Great Kingdom,Family,2025-08-09,Seated,2,80.57,161.14,Mastercard,Anthony Scott,9527,anthony.scott@gmail.com,Anthony,Scott,+44 7005181001
ECOMMERCE,TXN010316,TXN010316,2025-06-21 06:55:00,True,,"9 Kelly Locks, Exeter",EX1 9HV,EVT0034,Unfiltered Night,Comedy,2025-08-23,Standing,2,35.86,71.72,Mastercard,Charles Young,6044,charles.young@gmail.com,Charles,Young,+44 7701790517
ECOMMERCE,TXN010317,TXN010317,2025-06-21 06:58:06,True,,"Studio 34f, Nash Harbor, York",YO1 7WQ,EVT0034,Unfiltered Night,Comedy,2025-08-23,Seated,2,64.68,129.36,Visa,Ryan Waters,4231,ryan.waters@hotmail.com,Ryan,Waters,+44 7110939647
ECOMMERCE,TXN010318,TXN010318,2025-06-21 07:05:54,True,,"5 Evans Mountain, Dundee",DD1 0QR,EVT0026,The Hidden Garden,Theatre,2025-06-28,Standing,1,25.17,25.17,Mastercard,Michelle Palmer,4589,michelle.palmer@hotmail.com,Michelle,Palmer,+44 7968359101
ECOMMERCE,TXN010319,TXN010319,2025-06-21 07:27:29,True,,"5 Morris Harbor, Norwich",NR1 3TS,EVT0052,Winter Festival,Family,2025-12-27,Standing,1,23.33,23.33,Mastercard,Beth Stokes,7795,beth.stokes@yahoo.com,Beth,Stokes,+44 7547624078
ECOMMERCE,TXN010320,TXN010320,2025-06-21 10:59:12,True,,"Flat 64, Wilkins Cove, Northampton",NN1 7AD,EVT0032,Great Kingdom,Family,2025-08-09,Seated,4,80.57,322.28,Visa,Maurice Harper,8616,maurice.harper@yahoo.com,Maurice,Harper,+44 7640481587
ECOMMERCE,TXN010321,TXN010321,2025-06-21 11:01:45,True,,"47 Frank Row, Southampton",SO14 8BN,EVT0036,Neon Signals,Music,2025-09-06,Standing,2,64.58,129.16,Mastercard,Nicole Hicks,0147,nicole.hicks@hotmail.com,Nicole,Hicks,+44 7856185663
ECOMMERCE,TXN010322,TXN010322,2025-06-21 12:25:05,True,,"12 Akhtar Harbors, Leicester",LE1 1UW,EVT0041,Curious Discovery 2,Family,2025-10-11,Standing,1,27.19,27.19,Visa,Jeffrey Williams,7692,jeffrey.williams@hotmail.com,Jeffrey,Williams,+44 7527964230
ECOMMERCE,TXN010323,TXN010323,2025-06-21 12:41:53,True,,"Flat 18v, Lawrence Corner, Blackburn",BB1 0BT,EVT0029,The Golden Letter,Theatre,2025-07-19,Standing,2,48.59,97.18,Mastercard,K. Wood,7855,katherine.wood@yahoo.com,Katherine,Wood,
ECOMMERCE,TXN010324,TXN010324,2025-06-21 12:45:22,False,USR000175,"Flat 01, Allen Run, Chester",CH1 9OJ,EVT0033,Crimson Sound,Music,2025-08-16,Standing,2,21.87,43.74,Visa,Benjamin Lee,1537,benjamin.lee@aol.com,Benjamin,Lee,+44 7178425731
ECOMMERCE,TXN010325,TXN010325,2025-06-21 16:37:56,False,USR004124,"377 Williams Glen, Cardiff",CF10 9AB,EVT0036,Neon Signals,Music,2025-09-06,Standing,4,64.58,258.32,Mastercard,Russell McCarthy,9522,russell.mccarthy@hotmail.com,Russell,McCarthy,+44 7595960517
ECOMMERCE,TXN010326,TXN010326,2025-06-21 17:04:17,False,USR003291,"Studio 93s, Townsend Forest, Lisburn",BT27 5GZ,EVT0034,Unfiltered Night,Comedy,2025-08-23,Standing,1,35.86,35.86,Visa,Karl Allen,6839,karl.allen@yahoo.com,Karl,Allen,+44 7240420987
ECOMMERCE,TXN010327,TXN010327,2025-06-21 17:16:29,True,,"36 Hodgson Field, Newport",NP202CT,EVT0040,Golden Parade,Music,2025-10-04,Standing,1,29.82,29.82,Visa,Karl Swift,0288,karl.swift@hotmail.com,Karl,Swift,+44 7098178396
ECOMMERCE,TXN010328,TXN010328,2025-06-21 17:23:50,False,USR004121,"Studio 00E, Howe Village, Dundee",DD1 1PF,EVT0026,The Hidden Garden,Theatre,2025-06-28,Standing,1,25.17,25.17,Mastercard,Steven Barker,5443,steven.barker04@hotmail.com,Steven,Barker,+44 7330507775
ECOMMERCE,TXN010329,TXN010329,2025-06-21 17:44:37,False,USR001931,"Flat 3, Powell Motorway, London",E1 7IF,EVT0026,The Hidden Garden,Theatre,2025-06-28,Standing,2,25.17,50.34,Visa,Mathew Carr,9806,mathew.carr@hotmail.com,M.,Carr,07666 094 739
