source_system,source_record_id,crm_customer_id,transaction_id,marketing_contact_id,session_id,support_ticket_id,portal_user_id,linked_transaction_id,first_name_raw,surname_raw,full_name_raw,email_raw,phone_raw,address_raw,postcode_raw,date_of_birth_raw,first_name_normalised,surname_normalised,full_name_normalised,email_normalised,phone_normalised,address_normalised,postcode_normalised,date_of_birth_normalised,support_ticket_created_date_time,requester_name,requester_email,requester_phone,contact_channel,issue_category,ticket_status,resolution_time_hours_minutes
SUPPORT,SUP003931,,,,,SUP003931,,,,,Anne Jenkins,anne.jenkins@gmail.com,+44 7577050879,,,,,,annejenkins,anne.jenkins@gmail.com,07577050879,,,,2025-11-09 23:49:19,Anne Jenkins,anne.jenkins@gmail.com,+44 7577050879,Phone,Refund request,Resolved,10:21
SUPPORT,SUP003932,,,,,SUP003932,,,,,Ellie Allen,ellie.allen@hotmail.com,+44 7643810551,,,,,,ellieallen,ellie.allen@hotmail.com,07643810551,,,,2025-11-10 00:40:06,Ellie Allen,ellie.allen@hotmail.com,+44 7643810551,Email,Refund request,Resolved,15:18
SUPPORT,SUP003933,,,,,SUP003933,,,,,Bernard Pery,bernard.perry@gmail.com,+44 7988953538,,,,,,bernardpery,bernard.perry@gmail.com,07988953538,,,,2025-11-10 01:20:04,Bernard Pery,bernard.perry@gmail.com,+44 7988953538,Email,Refund request,Open,
SUPPORT,SUP003934,,,,,SUP003934,,,,,Matthew Wood,mattehw.wood@gmail.com,,,,,,,matthewwood,mattehw.wood@gmail.com,,,,,2025-11-10 07:32:04,Matthew Wood,mattehw.wood@gmail.com,,Email,Enquiry,Resolved,01:45
SUPPORT,SUP003935,,,,,SUP003935,,,,,Jane Thompson,jane.thompson@gmail.com,+44 7403255034,,,,,,janethompson,jane.thompson@gmail.com,07403255034,,,,2025-11-10 08:29:31,Jane Thompson,jane.thompson@gmail.com,+44 7403255034,Email,Refund request,Resolved,16:31
SUPPORT,SUP003936,,,,,SUP003936,,,,,Kate Patel,kate.patel@gmail.com,+44 7995608608,,,,,,katepatel,kate.patel@gmail.com,07995608608,,,,2025-11-10 08:52:07,Kate Patel,kate.patel@gmail.com,+44 7995608608,Email,Complaint,Resolved,30:37
SUPPORT,SUP003937,,,,,SUP003937,,,,,Terry Patel,terry.ptel@hotmail.com,+44 7745355665,,,,,,terrypatel,terry.ptel@hotmail.com,07745355665,,,,2025-11-10 09:30:50,Terry Patel,terry.ptel@hotmail.com,+44 7745355665,Phone,Accessibility,Resolved,20:19
SUPPORT,SUP003938,,,,,SUP003938,,,,,Megan Sanders,megan.sanders@hotmail.com,+44 7016326917,,,,,,megansanders,megan.sanders@hotmail.com,07016326917,,,,2025-11-10 09:44:11,Megan Sanders,megan.sanders@hotmail.com,+44 7016326917,Email,Enquiry,Resolved,01:32
SUPPORT,SUP003939,,,,,SUP003939,,,,,Simon Jenkins,simon.jenkins@hotmail.com,+44 7212448682,,,,,,simonjenkins,simon.jenkins@hotmail.com,07212448682,,,,2025-11-10 09:50:27,Simon Jenkins,simon.jenkins@hotmail.com,+44 7212448682,Email,Complaint,Resolved,39:38
SUPPORT,SUP003940,,,,,SUP003940,,,,,Hollie Elliott,hollie.elliott@hotmail.com,+44 7185184620,,,,,,hollieelliott,hollie.elliott@hotmail.com,07185184620,,,,2025-11-10 09:54:23,Hollie Elliott,hollie.elliott@hotmail.com,+44 7185184620,Email,Accessibility,Resolved,10:23
SUPPORT,SUP003941,,,,,SUP003941,,,,,Lindsey Stevens,lindsey.stevens@yahoo.com,+44 7799217799,,,,,,lindseystevens,lindsey.stevens@yahoo.com,07799217799,,,,2025-11-10 15:30:07,Lindsey Stevens,lindsey.stevens@yahoo.com,+44 7799217799,Email,Accessibility,Resolved,01:04
SUPPORT,SUP003942,,,,,SUP003942,,,,,Nicola Hobbs,nicola.hobbs@hotmail.com,+44 7998255951,,,,,,nicolahobbs,nicola.hobbs@hotmail.com,07998255951,,,,2025-11-10 16:11:34,Nicola Hobbs,nicola.hobbs@hotmail.com,+44 7998255951,Email,Complaint,Resolved,16:54
SUPPORT,SUP003943,,,,,SUP003943,,,,,Gail Barker,gail.barker@gmail.com,+44 7034918323,,,,,,gailbarker,gail.barker@gmail.com,07034918323,,,,2025-11-10 16:13:56,Gail Barker,gail.barker@gmail.com,+44 7034918323,Email,Accessibility,Resolved,12:37
SUPPORT,SUP003944,,,,,SUP003944,,,,,Sophie Taylor,sophie.taylor@gmail.com,,,,,,,sophietaylor,sophie.taylor@gmail.com,,,,,2025-11-10 17:26:59,Sophie Taylor,sophie.taylor@gmail.com,,Email,Refund request,Resolved,32:25
SUPPORT,SUP003945,,,,,SUP003945,,,,,Geoffrey Morris,geoffrey.morris@hotmail.com,+44 7069034147,,,,,,geoffreymorris,geoffrey.morris@hotmail.com,07069034147,,,,2025-11-10 17:55:29,Geoffrey Morris,geoffrey.morris@hotmail.com,+44 7069034147,Email,Refund request,Resolved,08:29
SUPPORT,SUP003946,,,,,SUP003946,,,,,JamesGray,james.gray@gmail.com,+44 7949984734,,,,,,jamesgray,james.gray@gmail.com,07949984734,,,,2025-11-10 19:09:33,JamesGray,james.gray@gmail.com,+44 7949984734,Phone,Refund request,Resolved,02:27
SUPPORT,SUP003947,,,,,SUP003947,,,,,Leigh Stephenson,leigh.stephenson@yahoo.com,+44 7181043959,,,,,,leighstephenson,leigh.stephenson@yahoo.com,07181043959,,,,2025-11-10 19:48:40,Leigh Stephenson,leigh.stephenson@yahoo.com,+44 7181043959,Email,Enquiry,Open,
SUPPORT,SUP003948,,,,,SUP003948,,,,,Gregory Barber,gregory.barber@yahoo.com,,,,,,,gregorybarber,gregory.barber@yahoo.com,,,,,2025-11-10 20:42:05,Gregory Barber,gregory.barber@yahoo.com,,Email,Refund request,Resolved,10:58
SUPPORT,SUP003949,,,,,SUP003949,,,,,Callum Cook,callum.cook@hotmail.co.uk,+44 7654540077,,,,,,callumcook,callum.cook@hotmail.co.uk,07654540077,,,,2025-11-10 22:12:02,Callum Cook,callum.cook@hotmail.co.uk,+44 7654540077,Phone,Complaint,Open,
SUPPORT,SUP003950,,,,,SUP003950,,,,,Christopher Fox,,+44 7096817069,,,,,,christopherfox,,07096817069,,,,2025-11-10 22:57:57,Christopher Fox,,+44 7096817069,Phone,Enquiry,Resolved,07:08
SUPPORT,SUP003951,,,,,SUP003951,,,,,Nicholas Forster,nicholas.forster@gmail.com,+44 7918196236,,,,,,nicholasforster,nicholas.forster@gmail.com,07918196236,,,,2025-11-11 03:27:06,Nicholas Forster,nicholas.forster@gmail.com,+44 7918196236,Email,Refund request,Open,
SUPPORT,SUP003952,,,,,SUP003952,,,,,Owen Thomas,owen.thomas@yahoo.com,+44 7590800579,,,,,,owenthomas,owen.thomas@yahoo.com,07590800579,,,,2025-11-11 03:45:25,Owen Thomas,owen.thomas@yahoo.com,+44 7590800579,Email,Enquiry,Resolved,05:46
SUPPORT,SUP003953,,,,,SUP003953,,,,,Tracey Burns,tracey.burns@gmail.com,+44 7697934074,,,,,,traceyburns,tracey.burns@gmail.com,07697934074,,,,2025-11-11 05:55:08,Tracey Burns,tracey.burns@gmail.com,+44 7697934074,Phone,Refund request,Resolved,18:12
SUPPORT,SUP003954,,,,,SUP003954,,,,,Danielle Hayes,danielle.hayes@yahoo.com,+44 7545185091,,,,,,daniellehayes,danielle.hayes@yahoo.com,07545185091,,,,2025-11-11 06:33:15,Danielle Hayes,danielle.hayes@yahoo.com,+44 7545185091,Email,Refund request,Resolved,14:01
SUPPORT,SUP003955,,,,,SUP003955,,,,,Lauren Howard,laren.howard@gmail.com,+44 7166028171,,,,,,laurenhoward,laren.howard@gmail.com,07166028171,,,,2025-11-11 06:43:24,Lauren Howard,laren.howard@gmail.com,+44 7166028171,Phone,Accessibility,Open,
SUPPORT,SUP003956,,,,,SUP003956,,,,,Kim Thomas,kim.thomas@aol.com,+44 7048814975,,,,,,kimthomas,kim.thomas@aol.com,07048814975,,,,2025-11-11 11:47:28,Kim Thomas,kim.thomas@aol.com,+44 7048814975,Email,Complaint,Resolved,36:10
SUPPORT,SUP003957,,,,,SUP003957,,,,,Rita Miller,rita.miller@aol.com,,,,,,,ritamiller,rita.miller@aol.com,,,,,2025-11-11 12:34:22,Rita Miller,rita.miller@aol.com,,Email,Enquiry,Resolved,06:49
SUPPORT,SUP003958,,,,,SUP003958,,,,,Diana Vincent,diana.vincent@gmail.com,+44 7439145979,,,,,,dianavincent,diana.vincent@gmail.com,07439145979,,,,2025-11-11 13:29:01,Diana Vincent,diana.vincent@gmail.com,+44 7439145979,Email,Refund request,Resolved,08:38
SUPPORT,SUP003959,,,,,SUP003959,,,,,Cameron Smith,cameron.smith@hotmail.com,+44 7499071445,,,,,,cameronsmith,cameron.smith@hotmail.com,07499071445,,,,2025-11-11 13:55:12,Cameron Smith,cameron.smith@hotmail.com,+44 7499071445,Phone,Enquiry,Resolved,14:02
SUPPORT,SUP003960,,,,,SUP003960,,,,,Rhys Cook,rhys.cook@hotmail.com,+44 7945504709,,,,,,rhyscook,rhys.cook@hotmail.com,07945504709,,,,2025-11-11 15:49:17,Rhys Cook,rhys.cook@hotmail.com,+44 7945504709,Email,Complaint,Resolved,36:04
SUPPORT,SUP003961,,,,,SUP003961,,,,,Gerald Thomas,gerald.thomas@gmail.com,+44 7094684702,,,,,,geraldthomas,gerald.thomas@gmail.com,07094684702,,,,2025-11-11 19:54:00,Gerald Thomas,gerald.thomas@gmail.com,+44 7094684702,Email,Refund request,Resolved,10:57
SUPPORT,SUP003962,,,,,SUP003962,,,,,Carolyn Nicholson,carolyn.nicholson@gmail.com,,,,,,,carolynnicholson,carolyn.nicholson@gmail.com,,,,,2025-11-11 21:11:53,Carolyn Nicholson,carolyn.nicholson@gmail.com,,Email,Complaint,Resolved,25:40
SUPPORT,SUP003963,,,,,SUP003963,,,,,Georgina Waters,georgina.waters@gmail.com,+44 7228559018,,,,,,georginawaters,georgina.waters@gmail.com,07228559018,,,,2025-11-11 22:24:12,Georgina Waters,georgina.waters@gmail.com,+44 7228559018,Email,Accessibility,Resolved,09:33
SUPPORT,SUP003964,,,,,SUP003964,,,,,Anna Pugh,anna.pugh@yahoo.com,+44 7340153209,,,,,,annapugh,anna.pugh@yahoo.com,07340153209,,,,2025-11-12 05:36:53,Anna Pugh,anna.pugh@yahoo.com,+44 7340153209,Email,Refund request,Resolved,04:42
SUPPORT,SUP003965,,,,,SUP003965,,,,,Beth Naylor,beth.naylor@hotmail.co.uk,+44 7099659799,,,,,,bethnaylor,beth.naylor@hotmail.co.uk,07099659799,,,,2025-11-12 06:14:23,Beth Naylor,beth.naylor@hotmail.co.uk,+44 7099659799,Email,Refund request,Resolved,04:46
SUPPORT,SUP003966,,,,,SUP003966,,,,,Howard Wells,ohward.wells@gmail.com,+44 7380984583,,,,,,howardwells,ohward.wells@gmail.com,07380984583,,,,2025-11-12 06:18:29,Howard Wells,ohward.wells@gmail.com,+44 7380984583,Email,Accessibility,Resolved,01:39
SUPPORT,SUP003967,,,,,SUP003967,,,,,Barbara Pearce,barbara.pearce@hotmail.com,+44 7103299286,,,,,,barbarapearce,barbara.pearce@hotmail.com,07103299286,,,,2025-11-12 11:01:35,Barbara Pearce,barbara.pearce@hotmail.com,+44 7103299286,Email,Accessibility,Resolved,20:37
SUPPORT,SUP003968,,,,,SUP003968,,,,,Gareth Evans,gareth.evans@aol.com,+44 7226584460,,,,,,garethevans,gareth.evans@aol.com,07226584460,,,,2025-11-12 12:24:15,Gareth Evans,gareth.evans@aol.com,+44 7226584460,Email,Refund request,Resolved,10:12
SUPPORT,SUP003969,,,,,SUP003969,,,,,Tracy Williams,,+44 7948072582,,,,,,tracywilliams,,07948072582,,,,2025-11-12 14:34:17,Tracy Williams,,+44 7948072582,Phone,Refund request,Resolved,10:36
SUPPORT,SUP003970,,,,,SUP003970,,,,,Suzanne Baker,suzanne.baker@yahoo.com,+44 7380052838,,,,,,suzannebaker,suzanne.baker@yahoo.com,07380052838,,,,2025-11-12 15:02:08,Suzanne Baker,suzanne.baker@yahoo.com,+44 7380052838,Email,Refund request,Open,
SUPPORT,SUP003971,,,,,SUP003971,,,,,Joanne Brady,joanne.brady@yahoo.com,+44 7101676583,,,,,,joannebrady,joanne.brady@yahoo.com,07101676583,,,,2025-11-12 15:31:11,Joanne Brady,joanne.brady@yahoo.com,+44 7101676583,Email,Complaint,Open,
SUPPORT,SUP003972,,,,,SUP003972,,,,,Lucy Williams,lucy.williams@gmail.com,+44 7245229116,,,,,,lucywilliams,lucy.williams@gmail.com,07245229116,,,,2025-11-12 16:00:35,Lucy Williams,lucy.williams@gmail.com,+44 7245229116,Email,Complaint,Resolved,44:18
SUPPORT,SUP003973,,,,,SUP003973,,,,,Carolyn Nicholson,carolyn.nicholson@gmail.com,+44 7989450989,,,,,,carolynnicholson,carolyn.nicholson@gmail.com,07989450989,,,,2025-11-12 16:09:28,Carolyn Nicholson,carolyn.nicholson@gmail.com,+44 7989450989,Phone,Refund request,Resolved,32:48
SUPPORT,SUP003974,,,,,SUP003974,,,,,Heather Ahmed,heather.ahmed@yahoo.com,,,,,,,heatherahmed,heather.ahmed@yahoo.com,,,,,2025-11-12 17:50:31,Heather Ahmed,heather.ahmed@yahoo.com,,Email,Refund request,Resolved,06:31
SUPPORT,SUP003975,,,,,SUP003975,,,,,Mark Davies,mark.davies@hotmail.co.uk,+44 7479273382,,,,,,markdavies,mark.davies@hotmail.co.uk,07479273382,,,,2025-11-12 20:20:26,Mark Davies,mark.davies@hotmail.co.uk,+44 7479273382,Email,Refund request,Resolved,29:18
SUPPORT,SUP003976,,,,,SUP003976,,,,,Marion Wells,marion.wells@yahoo.com,+44 7878763619,,,,,,marionwells,marion.wells@yahoo.com,07878763619,,,,2025-11-13 00:34:50,Marion Wells,marion.wells@yahoo.com,+44 7878763619,Email,Refund request,Resolved,13:51
SUPPORT,SUP003977,,,,,SUP003977,,,,,James Burton,,+44 7279652679,,,,,,jamesburton,,07279652679,,,,2025-11-13 00:35:26,James Burton,,+44 7279652679,Phone,Refund request,Resolved,19:54
SUPPORT,SUP003978,,,,,SUP003978,,,,,Georgia Wright,,+44 7350334034,,,,,,georgiawright,,07350334034,,,,2025-11-13 01:23:13,Georgia Wright,,+44 7350334034,Phone,Accessibility,Resolved,10:42
SUPPORT,SUP003979,,,,,SUP003979,,,,,Joe Mason,joe.mason@hotmail.com,+44 7834174733,,,,,,joemason,joe.mason@hotmail.com,07834174733,,,,2025-11-13 01:47:25,Joe Mason,joe.mason@hotmail.com,+44 7834174733,Email,Enquiry,Resolved,01:01
SUPPORT,SUP003980,,,,,SUP003980,,,,,Melanie Lawson,melanie.lawson@gmail.com,+44 7954201228,,,,,,melanielawson,melanie.lawson@gmail.com,07954201228,,,,2025-11-13 02:09:22,Melanie Lawson,melanie.lawson@gmail.com,+44 7954201228,Phone,Refund request,Resolved,06:58
SUPPORT,SUP003981,,,,,SUP003981,,,,,Dylan Davies,dylan.davies@hotmail.com,+44 7600693123,,,,,,dylandavies,dylan.davies@hotmail.com,07600693123,,,,2025-11-13 02:57:09,Dylan Davies,dylan.davies@hotmail.com,+44 7600693123,Email,Accessibility,Resolved,09:58
SUPPORT,SUP003982,,,,,SUP003982,,,,,Charlene Smith,charlene.smith@msn.com,+44 7256351342,,,,,,charlenesmith,charlene.smith@msn.com,07256351342,,,,2025-11-13 07:33:24,Charlene Smith,charlene.smith@msn.com,+44 7256351342,Email,Refund request,Resolved,14:58
SUPPORT,SUP003983,,,,,SUP003983,,,,,Graeme Dixon,graeme.dixon@hotmail.com,+44 7102379550,,,,,,graemedixon,graeme.dixon@hotmail.com,07102379550,,,,2025-11-13 09:28:15,Graeme Dixon,graeme.dixon@hotmail.com,+44 7102379550,Phone,Accessibility,Open,
SUPPORT,SUP003984,,,,,SUP003984,,,,,Sarah Hunt,sarah.hunt@aol.com,,,,,,,sarahhunt,sarah.hunt@aol.com,,,,,2025-11-13 10:43:27,Sarah Hunt,sarah.hunt@aol.com,,Email,Enquiry,Resolved,00:30
SUPPORT,SUP003985,,,,,SUP003985,,,,,Cheryl O'Connor,cheryl.oconnor@yahoo.com,,,,,,,cheryloconnor,cheryl.oconnor@yahoo.com,,,,,2025-11-13 10:44:30,Cheryl O'Connor,cheryl.oconnor@yahoo.com,,Email,Complaint,Resolved,32:21
SUPPORT,SUP003986,,,,,SUP003986,,,,,Oliver Morley,oliver.morley@hotmail.com,,,,,,,olivermorley,oliver.morley@hotmail.com,,,,,2025-11-13 12:01:46,Oliver Morley,oliver.morley@hotmail.com,,Email,Refund request,Resolved,06:34
SUPPORT,SUP003987,,,,,SUP003987,,,,,Lydia Webster,lydia.webster@yahoo.com,+44 7556508163,,,,,,lydiawebster,lydia.webster@yahoo.com,07556508163,,,,2025-11-13 13:48:14,Lydia Webster,lydia.webster@yahoo.com,+44 7556508163,Email,Refund request,Resolved,13:14
SUPPORT,SUP003988,,,,,SUP003988,,,,,Alan Moore,alan.moore@yahoo.com,,,,,,,alanmoore,alan.moore@yahoo.com,,,,,2025-11-13 16:58:19,Alan Moore,alan.moore@yahoo.com,,Email,Accessibility,Open,
SUPPORT,SUP003989,,,,,SUP003989,,,,,Craig Harris,craig.harris@wanadoo.fr,+44 7311696437,,,,,,craigharris,craig.harris@wanadoo.fr,07311696437,,,,2025-11-13 17:26:13,Craig Harris,craig.harris@wanadoo.fr,+44 7311696437,Email,Accessibility,Resolved,25:20
SUPPORT,SUP003990,,,,,SUP003990,,,,,Claire Wilson,claire.wilson@hotmail.fr,+44 7710398218,,,,,,clairewilson,claire.wilson@hotmail.fr,07710398218,,,,2025-11-13 17:44:13,Claire Wilson,claire.wilson@hotmail.fr,+44 7710398218,Email,Refund request,Open,
SUPPORT,SUP003991,,,,,SUP003991,,,,,Aimee Khan,aimee.khan@yahoo.com,+44 7927722862,,,,,,aimeekhan,aimee.khan@yahoo.com,07927722862,,,,2025-11-13 18:35:53,Aimee Khan,aimee.khan@yahoo.com,+44 7927722862,Email,Refund request,Resolved,38:37
SUPPORT,SUP003992,,,,,SUP003992,,,,,Jacob Dickinson,jacob.dickinson@gmail.com,+44 7730732348,,,,,,jacobdickinson,jacob.dickinson@gmail.com,07730732348,,,,2025-11-13 19:47:12,Jacob Dickinson,jacob.dickinson@gmail.com,+44 7730732348,Email,Complaint,Resolved,49:50
SUPPORT,SUP003993,,,,,SUP003993,,,,,Geraldine Sanderson,geraldine.saderson@yahoo.com,+44 7992524581,,,,,,geraldinesanderson,geraldine.saderson@yahoo.com,07992524581,,,,2025-11-13 20:29:27,Geraldine Sanderson,geraldine.saderson@yahoo.com,+44 7992524581,Email,Accessibility,Resolved,11:24
SUPPORT,SUP003994,,,,,SUP003994,,,,,Joel Barrett,joel.barrett@gmail.com,,,,,,,joelbarrett,joel.barrett@gmail.com,,,,,2025-11-13 23:30:35,Joel Barrett,joel.barrett@gmail.com,,Email,Refund request,Resolved,12:34
SUPPORT,SUP003995,,,,,SUP003995,,,,,Dawn McLean,dawn.mclean@hotmail.com,+44 7060954438,,,,,,dawnmclean,dawn.mclean@hotmail.com,07060954438,,,,2025-11-14 01:39:29,Dawn McLean,dawn.mclean@hotmail.com,+44 7060954438,Email,Refund request,Open,
SUPPORT,SUP003996,,,,,SUP003996,,,,,Alan Richards,alan.richards@yahoo.com,+44 7237658363,,,,,,alanrichards,alan.richards@yahoo.com,07237658363,,,,2025-11-14 02:10:56,Alan Richards,alan.richards@yahoo.com,+44 7237658363,Email,Complaint,Resolved,33:51
SUPPORT,SUP003997,,,,,SUP003997,,,,,Holly Roberts,,+44 7137396449,,,,,,hollyroberts,,07137396449,,,,2025-11-14 02:19:07,Holly Roberts,,+44 7137396449,Phone,Complaint,Resolved,12:29
SUPPORT,SUP003998,,,,,SUP003998,,,,,Bethany Warnr,bethany.warner@orange.fr,+44 7929242243,,,,,,bethanywarnr,bethany.warner@orange.fr,07929242243,,,,2025-11-14 02:32:31,Bethany Warnr,bethany.warner@orange.fr,+44 7929242243,Email,Refund request,Open,
SUPPORT,SUP003999,,,,,SUP003999,,,,,Leon Taylor,leon.taylor@gmail.com,+44 7738480522,,,,,,leontaylor,leon.taylor@gmail.com,07738480522,,,,2025-11-14 03:04:13,Leon Taylor,leon.taylor@gmail.com,+44 7738480522,Email,Refund request,Resolved,13:26
SUPPORT,SUP004000,,,,,SUP004000,,,,,Mohamed Day,mohamed.day@gmail.com,+44 7979109109,,,,,,mohamedday,mohamed.day@gmail.com,07979109109,,,,2025-11-14 04:08:30,Mohamed Day,mohamed.day@gmail.com,+44 7979109109,Email,Refund request,Resolved,12:35
SUPPORT,SUP004001,,,,,SUP004001,,,,,Bernard May,bernard.may@yahoo.com,+44 7077460093,,,,,,bernardmay,bernard.may@yahoo.com,07077460093,,,,2025-11-14 04:54:25,Bernard May,bernard.may@yahoo.com,+44 7077460093,Phone,Complaint,Resolved,25:04
SUPPORT,SUP004002,,,,,SUP004002,,,,,Chelsea Marshall,chelsea.marshall@yahoo.fr,+44 7781803147,,,,,,chelseamarshall,chelsea.marshall@yahoo.fr,07781803147,,,,2025-11-14 07:28:10,Chelsea Marshall,chelsea.marshall@yahoo.fr,+44 7781803147,Email,Accessibility,Resolved,03:20
SUPPORT,SUP004003,,,,,SUP004003,,,,,Simon Howell,simon.howell@gmail.com,,,,,,,simonhowell,simon.howell@gmail.com,,,,,2025-11-14 07:32:54,Simon Howell,simon.howell@gmail.com,,Email,Enquiry,Resolved,12:23
SUPPORT,SUP004004,,,,,SUP004004,,,,,Frank Jackson,frank.jackson@hotmail.com,+44 7876219413,,,,,,frankjackson,frank.jackson@hotmail.com,07876219413,,,,2025-11-14 07:54:49,Frank Jackson,frank.jackson@hotmail.com,+44 7876219413,Email,Refund request,Resolved,72:00
SUPPORT,SUP004005,,,,,SUP004005,,,,,Christine Smith,chrisitne.smith@yahoo.com,+44 7815605252,,,,,,christinesmith,chrisitne.smith@yahoo.com,07815605252,,,,2025-11-14 11:08:57,Christine Smith,chrisitne.smith@yahoo.com,+44 7815605252,Email,Refund request,Resolved,16:28
SUPPORT,SUP004006,,,,,SUP004006,,,,,Amelia Jordan,amelia.jordan@yahoo.com,,,,,,,ameliajordan,amelia.jordan@yahoo.com,,,,,2025-11-14 14:12:06,Amelia Jordan,amelia.jordan@yahoo.com,,Email,Refund request,Resolved,28:11
SUPPORT,SUP004007,,,,,SUP004007,,,,,Jayne Willis,jayne.willis@gmail.com,+44 7084752078,,,,,,jaynewillis,jayne.willis@gmail.com,07084752078,,,,2025-11-14 17:40:46,Jayne Willis,jayne.willis@gmail.com,+44 7084752078,Phone,Accessibility,Resolved,01:54
SUPPORT,SUP004008,,,,,SUP004008,,,,,Alice Hall,alice.hall@gmail.com,+44 7130012094,,,,,,alicehall,alice.hall@gmail.com,07130012094,,,,2025-11-14 19:25:27,Alice Hall,alice.hall@gmail.com,+44 7130012094,Email,Enquiry,Resolved,11:30
SUPPORT,SUP004009,,,,,SUP004009,,,,,Declan Sharp,declan.sharp@hotmail.com,+44 7744846519,,,,,,declansharp,declan.sharp@hotmail.com,07744846519,,,,2025-11-14 21:31:55,Declan Sharp,declan.sharp@hotmail.com,+44 7744846519,Email,Refund request,Resolved,07:26
SUPPORT,SUP004010,,,,,SUP004010,,,,,Dorothy White,dorothy.white@hotmail.com,+44 7187591118,,,,,,dorothywhite,dorothy.white@hotmail.com,07187591118,,,,2025-11-14 23:27:55,Dorothy White,dorothy.white@hotmail.com,+44 7187591118,Phone,Enquiry,Resolved,03:33
SUPPORT,SUP004011,,,,,SUP004011,,,,,Natasha Porter,natasha.porter@yahoo.com,,,,,,,natashaporter,natasha.porter@yahoo.com,,,,,2025-11-15 00:04:15,Natasha Porter,natasha.porter@yahoo.com,,Email,Complaint,Resolved,09:10
SUPPORT,SUP004012,,,,,SUP004012,,,,,Hayley Patel,hayley.patel@gmail.com,+44 7493860350,,,,,,hayleypatel,hayley.patel@gmail.com,07493860350,,,,2025-11-15 02:18:10,Hayley Patel,hayley.patel@gmail.com,+44 7493860350,Email,Refund request,Resolved,23:22
SUPPORT,SUP004013,,,,,SUP004013,,,,,Lynda Reynolds,lynda.reynolds@hotmail.com,+44 7545091338,,,,,,lyndareynolds,lynda.reynolds@hotmail.com,07545091338,,,,2025-11-15 03:51:35,Lynda Reynolds,lynda.reynolds@hotmail.com,+44 7545091338,Email,Refund request,Resolved,16:17
SUPPORT,SUP004014,,,,,SUP004014,,,,,Dean Turner,dean.turner@yahoo.com,,,,,,,deanturner,dean.turner@yahoo.com,,,,,2025-11-15 04:27:54,Dean Turner,dean.turner@yahoo.com,,Email,Accessibility,Resolved,02:32
SUPPORT,SUP004015,,,,,SUP004015,,,,,Jodie James,jodie.james@aol.com,+44 7115856724,,,,,,jodiejames,jodie.james@aol.com,07115856724,,,,2025-11-15 04:50:45,Jodie James,jodie.james@aol.com,+44 7115856724,Email,Enquiry,Resolved,06:02
SUPPORT,SUP004016,,,,,SUP004016,,,,,Marion Lawrence,marion.lawrence@yahoo.com,+44 7735445335,,,,,,marionlawrence,marion.lawrence@yahoo.com,07735445335,,,,2025-11-15 07:54:40,Marion Lawrence,marion.lawrence@yahoo.com,+44 7735445335,Email,Refund request,Resolved,03:11
SUPPORT,SUP004017,,,,,SUP004017,,,,,Charlie White,charlie.white@hotmail.com,+44 7456793947,,,,,,charliewhite,charlie.white@hotmail.com,07456793947,,,,2025-11-15 08:43:57,Charlie White,charlie.white@hotmail.com,+44 7456793947,Phone,Refund request,Resolved,32:28
SUPPORT,SUP004018,,,,,SUP004018,,,,,Iain Wall,iain.wall@yahoo.com,+44 7278618277,,,,,,iainwall,iain.wall@yahoo.com,07278618277,,,,2025-11-15 11:52:47,Iain Wall,iain.wall@yahoo.com,+44 7278618277,Email,Refund request,Resolved,15:27
SUPPORT,SUP004019,,,,,SUP004019,,,,,Carole Smith,carole.smith@hotmail.com,+44 7567109365,,,,,,carolesmith,carole.smith@hotmail.com,07567109365,,,,2025-11-15 17:05:19,Carole Smith,carole.smith@hotmail.com,+44 7567109365,Email,Enquiry,Resolved,12:21
SUPPORT,SUP004020,,,,,SUP004020,,,,,Josh Jackson,josh.jackson@gmail.com,+44 7930684488,,,,,,joshjackson,josh.jackson@gmail.com,07930684488,,,,2025-11-15 23:19:58,Josh Jackson,josh.jackson@gmail.com,+44 7930684488,Email,Refund request,Resolved,05:47
SUPPORT,SUP004021,,,,,SUP004021,,,,,Alison Green,alison.green@yahoo.com,,,,,,,alisongreen,alison.green@yahoo.com,,,,,2025-11-16 01:51:06,Alison Green,alison.green@yahoo.com,,Email,Complaint,Open,
SUPPORT,SUP004022,,,,,SUP004022,,,,,Hayley Roberts,hayley.roerts@yahoo.com,+44 7697370373,,,,,,hayleyroberts,hayley.roerts@yahoo.com,07697370373,,,,2025-11-16 04:05:59,Hayley Roberts,hayley.roerts@yahoo.com,+44 7697370373,Email,Complaint,Open,
SUPPORT,SUP004023,,,,,SUP004023,,,,,Gerald Sinclair,gerald.sinclair@yahoo.com,+44 7701339583,,,,,,geraldsinclair,gerald.sinclair@yahoo.com,07701339583,,,,2025-11-16 04:29:50,Gerald Sinclair,gerald.sinclair@yahoo.com,+44 7701339583,Phone,Refund request,Resolved,62:04
